City,Date,Confirmed,Deaths
Florida,3/20/20,15,0
Georgia,3/20/20,0,0
Hawaii,3/20/20,0,0
Idaho,3/20/20,8,0
Illinois,3/20/20,1,0
Indiana,3/20/20,1,0
Iowa,3/20/20,1,0
Kansas,3/20/20,0,0
Kentucky,3/20/20,0,0
Louisiana,3/20/20,0,0
Maine,3/20/20,3,0
Maryland,3/20/20,0,0
Massachusetts,3/20/20,9,0
Michigan,3/20/20,0,0
Minnesota,3/20/20,0,0
Mississippi,3/20/20,1,0
Missouri,3/20/20,0,0
Montana,3/20/20,0,0
Nebraska,3/20/20,1,0
Nevada,3/20/20,0,0
New Hampshire,3/20/20,0,0
New Jersey,3/20/20,3,0
New Mexico,3/20/20,23,0
New York,3/20/20,70,0
North Carolina,3/20/20,1,0
North Dakota,3/20/20,0,0
Ohio,3/20/20,0,0
Oklahoma,3/20/20,0,0
Oregon,3/20/20,0,0
Pennsylvania,3/20/20,4,0
Rhode Island,3/20/20,0,0
South Carolina,3/20/20,1,0
South Dakota,3/20/20,0,0
Tennessee,3/20/20,1,0
Texas,3/20/20,0,0
Utah,3/20/20,0,0
Vermont,3/20/20,1,0
Virginia,3/20/20,1,0
Washington,3/20/20,0,0
West Virginia,3/20/20,0,0
Wisconsin,3/20/20,0,0
Wyoming,3/20/20,0,0
Diamond Princess,3/20/20,49,0
Grand Princess,3/20/20,23,0
American Samoa,3/21/20,0,0
Guam,3/21/20,15,0
Northern Mariana Islands,3/21/20,0,0
Puerto Rico,3/21/20,0,0
Virgin Islands,3/21/20,6,0
Alabama,3/21/20,0,0
Alaska,3/21/20,0,0
Arizona,3/21/20,3,0
Arkansas,3/21/20,0,0
California,3/21/20,68,0
Colorado,3/21/20,14,0
Connecticut,3/21/20,122,4
Delaware,3/21/20,5,0
District of Columbia,3/21/20,98,0
Florida,3/21/20,25,0
Georgia,3/21/20,0,0
Hawaii,3/21/20,0,0
Idaho,3/21/20,11,0
Illinois,3/21/20,1,0
Indiana,3/21/20,1,0
Iowa,3/21/20,1,0
Kansas,3/21/20,0,0
Kentucky,3/21/20,0,0
Louisiana,3/21/20,0,0
Maine,3/21/20,3,0
Maryland,3/21/20,0,0
Massachusetts,3/21/20,11,0
Michigan,3/21/20,0,0
Minnesota,3/21/20,0,0
Mississippi,3/21/20,2,0
Missouri,3/21/20,1,0
Montana,3/21/20,0,0
Nebraska,3/21/20,1,0
Nevada,3/21/20,0,0
New Hampshire,3/21/20,0,0
New Jersey,3/21/20,4,0
New Mexico,3/21/20,32,0
New York,3/21/20,88,0
North Carolina,3/21/20,2,0
North Dakota,3/21/20,0,0
Ohio,3/21/20,0,0
Oklahoma,3/21/20,0,0
Oregon,3/21/20,0,0
Pennsylvania,3/21/20,4,0
Rhode Island,3/21/20,4,0
South Carolina,3/21/20,1,0
South Dakota,3/21/20,0,0
Tennessee,3/21/20,1,0
Texas,3/21/20,0,0
Utah,3/21/20,0,0
Vermont,3/21/20,3,0
Virginia,3/21/20,1,0
Washington,3/21/20,0,0
West Virginia,3/21/20,0,0
Wisconsin,3/21/20,0,0
Wyoming,3/21/20,0,0
Diamond Princess,3/21/20,49,0
Grand Princess,3/21/20,23,0
American Samoa,3/22/20,0,0
Guam,3/22/20,27,1
Northern Mariana Islands,3/22/20,0,0
Puerto Rico,3/22/20,0,0
Virgin Islands,3/22/20,6,0
Alabama,3/22/20,0,0
Alaska,3/22/20,0,0
Arizona,3/22/20,3,0
Arkansas,3/22/20,0,0
California,3/22/20,71,0
Colorado,3/22/20,18,0
Connecticut,3/22/20,208,5
Delaware,3/22/20,5,0
District of Columbia,3/22/20,102,2
Florida,3/22/20,35,0
Georgia,3/22/20,0,0
Hawaii,3/22/20,0,0
Idaho,3/22/20,11,0
Illinois,3/22/20,1,0
Indiana,3/22/20,1,0
Iowa,3/22/20,1,0
Kansas,3/22/20,0,0
Kentucky,3/22/20,0,0
Louisiana,3/22/20,0,0
Maine,3/22/20,3,0
Maryland,3/22/20,0,0
Massachusetts,3/22/20,24,0
Michigan,3/22/20,0,0
Minnesota,3/22/20,0,0
Mississippi,3/22/20,1,0
Missouri,3/22/20,1,0
Montana,3/22/20,0,0
Nebraska,3/22/20,1,0
Nevada,3/22/20,0,0
New Hampshire,3/22/20,0,0
New Jersey,3/22/20,5,0
New Mexico,3/22/20,32,0
New York,3/22/20,123,0
North Carolina,3/22/20,2,0
North Dakota,3/22/20,0,0
Ohio,3/22/20,0,0
Oklahoma,3/22/20,0,0
Oregon,3/22/20,0,0
Pennsylvania,3/22/20,5,0
Rhode Island,3/22/20,14,0
South Carolina,3/22/20,1,0
South Dakota,3/22/20,0,0
Tennessee,3/22/20,1,0
Texas,3/22/20,0,0
Utah,3/22/20,0,0
Vermont,3/22/20,3,0
Virginia,3/22/20,1,0
Washington,3/22/20,0,0
West Virginia,3/22/20,0,0
Wisconsin,3/22/20,0,0
Wyoming,3/22/20,0,0
Diamond Princess,3/22/20,49,0
Grand Princess,3/22/20,30,0
American Samoa,3/23/20,0,0
Guam,3/23/20,29,1
Northern Mariana Islands,3/23/20,0,0
Puerto Rico,3/23/20,0,0
Virgin Islands,3/23/20,7,0
Alabama,3/23/20,0,0
Alaska,3/23/20,0,0
Arizona,3/23/20,4,0
Arkansas,3/23/20,0,0
California,3/23/20,118,1
Colorado,3/23/20,25,0
Connecticut,3/23/20,270,6
Delaware,3/23/20,6,0
District of Columbia,3/23/20,120,2
Florida,3/23/20,36,0
Georgia,3/23/20,0,0
Hawaii,3/23/20,3,0
Idaho,3/23/20,13,0
Illinois,3/23/20,1,0
Indiana,3/23/20,1,0
Iowa,3/23/20,1,0
Kansas,3/23/20,0,0
Kentucky,3/23/20,0,0
Louisiana,3/23/20,1,0
Maine,3/23/20,3,0
Maryland,3/23/20,0,0
Massachusetts,3/23/20,30,0
Michigan,3/23/20,0,0
Minnesota,3/23/20,0,0
Mississippi,3/23/20,2,0
Missouri,3/23/20,2,0
Montana,3/23/20,0,0
Nebraska,3/23/20,1,0
Nevada,3/23/20,0,0
New Hampshire,3/23/20,4,0
New Jersey,3/23/20,6,0
New Mexico,3/23/20,38,0
New York,3/23/20,127,0
North Carolina,3/23/20,2,0
North Dakota,3/23/20,0,0
Ohio,3/23/20,0,0
Oklahoma,3/23/20,0,0
Oregon,3/23/20,0,0
Pennsylvania,3/23/20,6,0
Rhode Island,3/23/20,24,0
South Carolina,3/23/20,1,0
South Dakota,3/23/20,0,0
Tennessee,3/23/20,1,0
Texas,3/23/20,0,0
Utah,3/23/20,0,0
Vermont,3/23/20,6,0
Virginia,3/23/20,1,0
Washington,3/23/20,1,0
West Virginia,3/23/20,0,0
Wisconsin,3/23/20,0,0
Wyoming,3/23/20,0,0
Diamond Princess,3/23/20,49,0
Grand Princess,3/23/20,28,0
American Samoa,3/24/20,0,0
Guam,3/24/20,32,1
Northern Mariana Islands,3/24/20,0,0
Puerto Rico,3/24/20,0,0
Virgin Islands,3/24/20,17,0
Alabama,3/24/20,1,0
Alaska,3/24/20,0,0
Arizona,3/24/20,4,0
Arkansas,3/24/20,0,0
California,3/24/20,135,2
Colorado,3/24/20,27,0
Connecticut,3/24/20,384,7
Delaware,3/24/20,10,0
District of Columbia,3/24/20,141,2
Florida,3/24/20,37,0
Georgia,3/24/20,0,0
Hawaii,3/24/20,2,0
Idaho,3/24/20,19,0
Illinois,3/24/20,1,0
Indiana,3/24/20,1,0
Iowa,3/24/20,1,0
Kansas,3/24/20,0,0
Kentucky,3/24/20,0,0
Louisiana,3/24/20,2,0
Maine,3/24/20,3,0
Maryland,3/24/20,0,0
Massachusetts,3/24/20,40,0
Michigan,3/24/20,0,0
Minnesota,3/24/20,0,0
Mississippi,3/24/20,2,0
Missouri,3/24/20,1,0
Montana,3/24/20,0,0
Nebraska,3/24/20,1,0
Nevada,3/24/20,0,0
New Hampshire,3/24/20,7,0
New Jersey,3/24/20,6,0
New Mexico,3/24/20,43,0
New York,3/24/20,146,0
North Carolina,3/24/20,3,0
North Dakota,3/24/20,0,0
Ohio,3/24/20,0,0
Oklahoma,3/24/20,0,0
Oregon,3/24/20,0,0
Pennsylvania,3/24/20,6,0
Rhode Island,3/24/20,24,0
South Carolina,3/24/20,1,0
South Dakota,3/24/20,0,0
Tennessee,3/24/20,1,0
Texas,3/24/20,0,0
Utah,3/24/20,0,0
Vermont,3/24/20,8,0
Virginia,3/24/20,1,0
Washington,3/24/20,1,0
West Virginia,3/24/20,0,0
Wisconsin,3/24/20,0,0
Wyoming,3/24/20,0,0
Diamond Princess,3/24/20,49,0
Grand Princess,3/24/20,28,0
American Samoa,3/25/20,0,0
Guam,3/25/20,37,1
Northern Mariana Islands,3/25/20,0,0
Puerto Rico,3/25/20,0,0
Virgin Islands,3/25/20,17,0
Alabama,3/25/20,4,0
Alaska,3/25/20,0,0
Arizona,3/25/20,7,0
Arkansas,3/25/20,0,0
California,3/25/20,135,2
Colorado,3/25/20,38,0
Connecticut,3/25/20,546,12
Delaware,3/25/20,14,0
District of Columbia,3/25/20,187,2
Florida,3/25/20,45,0
Georgia,3/25/20,1,0
Hawaii,3/25/20,2,0
Idaho,3/25/20,24,0
Illinois,3/25/20,1,0
Indiana,3/25/20,1,0
Iowa,3/25/20,1,0
Kansas,3/25/20,0,0
Kentucky,3/25/20,0,0
Louisiana,3/25/20,2,0
Maine,3/25/20,4,0
Maryland,3/25/20,0,0
Massachusetts,3/25/20,51,1
Michigan,3/25/20,0,0
Minnesota,3/25/20,0,0
Mississippi,3/25/20,2,0
Missouri,3/25/20,1,0
Montana,3/25/20,0,0
Nebraska,3/25/20,1,0
Nevada,3/25/20,0,0
New Hampshire,3/25/20,7,0
New Jersey,3/25/20,12,0
New Mexico,3/25/20,48,0
New York,3/25/20,152,0
North Carolina,3/25/20,3,0
North Dakota,3/25/20,0,0
Ohio,3/25/20,0,0
Oklahoma,3/25/20,2,0
Oregon,3/25/20,0,0
Pennsylvania,3/25/20,6,0
Rhode Island,3/25/20,24,0
South Carolina,3/25/20,3,0
South Dakota,3/25/20,0,0
Tennessee,3/25/20,3,0
Texas,3/25/20,0,0
Utah,3/25/20,0,0
Vermont,3/25/20,9,0
Virginia,3/25/20,2,0
Washington,3/25/20,1,0
West Virginia,3/25/20,0,0
Wisconsin,3/25/20,0,0
Wyoming,3/25/20,1,0
Diamond Princess,3/25/20,49,0
Grand Princess,3/25/20,28,0
American Samoa,3/26/20,0,0
Guam,3/26/20,45,1
Northern Mariana Islands,3/26/20,0,0
Puerto Rico,3/26/20,0,0
Virgin Islands,3/26/20,17,0
Alabama,3/26/20,6,0
Alaska,3/26/20,0,0
Arizona,3/26/20,9,0
Arkansas,3/26/20,0,0
California,3/26/20,178,4
Colorado,3/26/20,50,0
Connecticut,3/26/20,607,13
Delaware,3/26/20,17,0
District of Columbia,3/26/20,231,3
Florida,3/26/20,49,0
Georgia,3/26/20,0,0
Hawaii,3/26/20,4,0
Idaho,3/26/20,39,0
Illinois,3/26/20,1,0
Indiana,3/26/20,1,0
Iowa,3/26/20,1,0
Kansas,3/26/20,0,0
Kentucky,3/26/20,0,0
Louisiana,3/26/20,3,0
Maine,3/26/20,5,0
Maryland,3/26/20,0,0
Massachusetts,3/26/20,67,1
Michigan,3/26/20,0,0
Minnesota,3/26/20,0,0
Mississippi,3/26/20,3,0
Missouri,3/26/20,1,0
Montana,3/26/20,0,0
Nebraska,3/26/20,1,0
Nevada,3/26/20,0,0
New Hampshire,3/26/20,8,0
New Jersey,3/26/20,10,0
New Mexico,3/26/20,48,0
New York,3/26/20,171,0
North Carolina,3/26/20,4,0
North Dakota,3/26/20,0,0
Ohio,3/26/20,0,0
Oklahoma,3/26/20,2,0
Oregon,3/26/20,0,0
Pennsylvania,3/26/20,7,0
Rhode Island,3/26/20,6,0
South Carolina,3/26/20,3,0
South Dakota,3/26/20,0,0
Tennessee,3/26/20,3,0
Texas,3/26/20,0,0
Utah,3/26/20,0,0
Vermont,3/26/20,12,0
Virginia,3/26/20,2,0
Washington,3/26/20,3,0
West Virginia,3/26/20,0,0
Wisconsin,3/26/20,0,0
Wyoming,3/26/20,1,0
Diamond Princess,3/26/20,49,0
Grand Princess,3/26/20,28,0
American Samoa,3/27/20,0,0
Guam,3/27/20,51,1
Northern Mariana Islands,3/27/20,0,0
Puerto Rico,3/27/20,0,0
Virgin Islands,3/27/20,19,0
Alabama,3/27/20,6,0
Alaska,3/27/20,0,0
Arizona,3/27/20,11,0
Arkansas,3/27/20,0,0
California,3/27/20,220,4
Colorado,3/27/20,71,0
Connecticut,3/27/20,752,15
Delaware,3/27/20,21,0
District of Columbia,3/27/20,271,3
Florida,3/27/20,57,0
Georgia,3/27/20,0,0
Hawaii,3/27/20,5,0
Idaho,3/27/20,54,0
Illinois,3/27/20,1,0
Indiana,3/27/20,1,0
Iowa,3/27/20,1,0
Kansas,3/27/20,0,0
Kentucky,3/27/20,0,0
Louisiana,3/27/20,8,1
Maine,3/27/20,6,0
Maryland,3/27/20,0,0
Massachusetts,3/27/20,100,2
Michigan,3/27/20,0,0
Minnesota,3/27/20,0,0
Mississippi,3/27/20,6,0
Missouri,3/27/20,1,0
Montana,3/27/20,0,0
Nebraska,3/27/20,1,0
Nevada,3/27/20,0,0
New Hampshire,3/27/20,8,0
New Jersey,3/27/20,14,0
New Mexico,3/27/20,55,0
New York,3/27/20,187,0
North Carolina,3/27/20,5,0
North Dakota,3/27/20,0,0
Ohio,3/27/20,0,0
Oklahoma,3/27/20,3,0
Oregon,3/27/20,0,0
Pennsylvania,3/27/20,8,0
Rhode Island,3/27/20,6,0
South Carolina,3/27/20,4,0
South Dakota,3/27/20,1,0
Tennessee,3/27/20,4,0
Texas,3/27/20,0,0
Utah,3/27/20,0,0
Vermont,3/27/20,13,0
Virginia,3/27/20,2,0
Washington,3/27/20,3,0
West Virginia,3/27/20,0,0
Wisconsin,3/27/20,0,0
Wyoming,3/27/20,1,0
Diamond Princess,3/27/20,49,0
Grand Princess,3/27/20,28,0
American Samoa,3/28/20,0,0
Guam,3/28/20,55,1
Northern Mariana Islands,3/28/20,0,0
Puerto Rico,3/28/20,0,0
Virgin Islands,3/28/20,22,0
Alabama,3/28/20,6,0
Alaska,3/28/20,0,0
Arizona,3/28/20,13,0
Arkansas,3/28/20,0,0
California,3/28/20,220,4
Colorado,3/28/20,95,0
Connecticut,3/28/20,908,20
Delaware,3/28/20,25,2
District of Columbia,3/28/20,304,4
Florida,3/28/20,67,0
Georgia,3/28/20,0,0
Hawaii,3/28/20,10,0
Idaho,3/28/20,76,0
Illinois,3/28/20,1,0
Indiana,3/28/20,1,0
Iowa,3/28/20,1,0
Kansas,3/28/20,0,0
Kentucky,3/28/20,0,0
Louisiana,3/28/20,9,1
Maine,3/28/20,7,0
Maryland,3/28/20,0,0
Massachusetts,3/28/20,133,2
Michigan,3/28/20,0,0
Minnesota,3/28/20,0,0
Mississippi,3/28/20,6,0
Missouri,3/28/20,1,0
Montana,3/28/20,0,0
Nebraska,3/28/20,2,0
Nevada,3/28/20,0,0
New Hampshire,3/28/20,9,0
New Jersey,3/28/20,17,0
New Mexico,3/28/20,93,0
New York,3/28/20,195,0
North Carolina,3/28/20,5,0
North Dakota,3/28/20,0,0
Ohio,3/28/20,0,0
Oklahoma,3/28/20,3,0
Oregon,3/28/20,0,0
Pennsylvania,3/28/20,8,0
Rhode Island,3/28/20,6,0
South Carolina,3/28/20,3,0
South Dakota,3/28/20,1,0
Tennessee,3/28/20,5,0
Texas,3/28/20,0,0
Utah,3/28/20,0,0
Vermont,3/28/20,15,0
Virginia,3/28/20,2,0
Washington,3/28/20,5,0
West Virginia,3/28/20,0,0
Wisconsin,3/28/20,0,0
Wyoming,3/28/20,1,0
Diamond Princess,3/28/20,49,0
Grand Princess,3/28/20,103,0
American Samoa,3/29/20,0,0
Guam,3/29/20,56,1
Northern Mariana Islands,3/29/20,0,0
Puerto Rico,3/29/20,0,0
Virgin Islands,3/29/20,23,0
Alabama,3/29/20,6,0
Alaska,3/29/20,0,0
Arizona,3/29/20,13,0
Arkansas,3/29/20,0,0
California,3/29/20,270,6
Colorado,3/29/20,110,0
Connecticut,3/29/20,1245,21
Delaware,3/29/20,25,3
District of Columbia,3/29/20,342,5
Florida,3/29/20,71,0
Georgia,3/29/20,0,0
Hawaii,3/29/20,10,0
Idaho,3/29/20,92,1
Illinois,3/29/20,2,0
Indiana,3/29/20,1,0
Iowa,3/29/20,1,0
Kansas,3/29/20,0,0
Kentucky,3/29/20,0,0
Louisiana,3/29/20,9,1
Maine,3/29/20,8,0
Maryland,3/29/20,0,0
Massachusetts,3/29/20,148,2
Michigan,3/29/20,0,0
Minnesota,3/29/20,0,0
Mississippi,3/29/20,7,0
Missouri,3/29/20,1,0
Montana,3/29/20,0,0
Nebraska,3/29/20,2,0
Nevada,3/29/20,0,0
New Hampshire,3/29/20,9,0
New Jersey,3/29/20,24,0
New Mexico,3/29/20,101,1
New York,3/29/20,205,1
North Carolina,3/29/20,6,0
North Dakota,3/29/20,0,0
Ohio,3/29/20,0,0
Oklahoma,3/29/20,4,0
Oregon,3/29/20,0,0
Pennsylvania,3/29/20,8,0
Rhode Island,3/29/20,12,0
South Carolina,3/29/20,3,0
South Dakota,3/29/20,1,0
Tennessee,3/29/20,6,0
Texas,3/29/20,0,0
Utah,3/29/20,1,0
Vermont,3/29/20,17,0
Virginia,3/29/20,3,0
Washington,3/29/20,5,0
West Virginia,3/29/20,0,0
Wisconsin,3/29/20,0,0
Wyoming,3/29/20,1,0
Diamond Princess,3/29/20,49,0
Grand Princess,3/29/20,103,0
American Samoa,3/30/20,0,0
Guam,3/30/20,58,1
Northern Mariana Islands,3/30/20,0,0
Puerto Rico,3/30/20,0,0
Virgin Islands,3/30/20,30,0
Alabama,3/30/20,6,0
Alaska,3/30/20,0,0
Arizona,3/30/20,17,0
Arkansas,3/30/20,1,0
California,3/30/20,283,7
Colorado,3/30/20,152,0
Connecticut,3/30/20,1445,21
Delaware,3/30/20,27,3
District of Columbia,3/30/20,401,9
Florida,3/30/20,79,0
Georgia,3/30/20,0,0
Hawaii,3/30/20,12,0
Idaho,3/30/20,113,2
Illinois,3/30/20,2,0
Indiana,3/30/20,1,0
Iowa,3/30/20,1,0
Kansas,3/30/20,0,0
Kentucky,3/30/20,0,0
Louisiana,3/30/20,11,1
Maine,3/30/20,8,0
Maryland,3/30/20,0,0
Massachusetts,3/30/20,173,2
Michigan,3/30/20,0,0
Minnesota,3/30/20,0,0
Mississippi,3/30/20,7,0
Missouri,3/30/20,1,0
Montana,3/30/20,0,0
Nebraska,3/30/20,3,0
Nevada,3/30/20,0,0
New Hampshire,3/30/20,9,0
New Jersey,3/30/20,29,0
New Mexico,3/30/20,101,1
New York,3/30/20,217,1
North Carolina,3/30/20,7,0
North Dakota,3/30/20,0,0
Ohio,3/30/20,0,0
Oklahoma,3/30/20,4,0
Oregon,3/30/20,0,0
Pennsylvania,3/30/20,8,0
Rhode Island,3/30/20,12,0
South Carolina,3/30/20,3,0
South Dakota,3/30/20,1,0
Tennessee,3/30/20,6,0
Texas,3/30/20,0,0
Utah,3/30/20,0,0
Vermont,3/30/20,17,0
Virginia,3/30/20,6,0
Washington,3/30/20,7,0
West Virginia,3/30/20,0,0
Wisconsin,3/30/20,0,0
Wyoming,3/30/20,1,0
Diamond Princess,3/30/20,49,0
Grand Princess,3/30/20,103,0
American Samoa,3/31/20,0,0
Guam,3/31/20,69,2
Northern Mariana Islands,3/31/20,2,0
Puerto Rico,3/31/20,0,0
Virgin Islands,3/31/20,30,0
Alabama,3/31/20,7,0
Alaska,3/31/20,0,0
Arizona,3/31/20,16,0
Arkansas,3/31/20,1,0
California,3/31/20,313,7
Colorado,3/31/20,181,2
Connecticut,3/31/20,1870,38
Delaware,3/31/20,34,3
District of Columbia,3/31/20,495,9
Florida,3/31/20,87,0
Georgia,3/31/20,2,0
Hawaii,3/31/20,15,0
Idaho,3/31/20,195,3
Illinois,3/31/20,2,0
Indiana,3/31/20,1,0
Iowa,3/31/20,1,0
Kansas,3/31/20,0,0
Kentucky,3/31/20,0,0
Louisiana,3/31/20,39,1
Maine,3/31/20,11,0
Maryland,3/31/20,0,0
Massachusetts,3/31/20,191,2
Michigan,3/31/20,0,0
Minnesota,3/31/20,0,0
Mississippi,3/31/20,10,0
Missouri,3/31/20,2,0
Montana,3/31/20,0,0
Nebraska,3/31/20,3,0
Nevada,3/31/20,0,0
New Hampshire,3/31/20,12,0
New Jersey,3/31/20,31,0
New Mexico,3/31/20,129,3
New York,3/31/20,226,1
North Carolina,3/31/20,7,0
North Dakota,3/31/20,0,0
Ohio,3/31/20,0,0
Oklahoma,3/31/20,4,0
Oregon,3/31/20,0,0
Pennsylvania,3/31/20,9,0
Rhode Island,3/31/20,14,0
South Carolina,3/31/20,4,0
South Dakota,3/31/20,1,0
Tennessee,3/31/20,10,0
Texas,3/31/20,1,0
Utah,3/31/20,0,0
Vermont,3/31/20,23,0
Virginia,3/31/20,7,0
Washington,3/31/20,13,0
West Virginia,3/31/20,0,0
Wisconsin,3/31/20,0,0
Wyoming,3/31/20,1,0
Diamond Princess,3/31/20,49,0
Grand Princess,3/31/20,103,0
American Samoa,4/1/20,0,0
Guam,4/1/20,77,3
Northern Mariana Islands,4/1/20,6,1
Puerto Rico,4/1/20,0,0
Virgin Islands,4/1/20,30,0
Alabama,4/1/20,8,0
Alaska,4/1/20,0,0
Arizona,4/1/20,17,0
Arkansas,4/1/20,1,0
California,4/1/20,313,7
Colorado,4/1/20,212,2
Connecticut,4/1/20,1986,46
Delaware,4/1/20,41,3
District of Columbia,4/1/20,586,9
Florida,4/1/20,90,0
Georgia,4/1/20,1,0
Hawaii,4/1/20,15,0
Idaho,4/1/20,195,3
Illinois,4/1/20,2,0
Indiana,4/1/20,1,0
Iowa,4/1/20,1,0
Kansas,4/1/20,0,0
Kentucky,4/1/20,0,0
Louisiana,4/1/20,47,1
Maine,4/1/20,11,0
Maryland,4/1/20,0,0
Massachusetts,4/1/20,255,3
Michigan,4/1/20,0,0
Minnesota,4/1/20,0,0
Mississippi,4/1/20,11,0
Missouri,4/1/20,3,0
Montana,4/1/20,0,0
Nebraska,4/1/20,4,0
Nevada,4/1/20,0,0
New Hampshire,4/1/20,12,0
New Jersey,4/1/20,40,0
New Mexico,4/1/20,129,4
New York,4/1/20,240,1
North Carolina,4/1/20,7,0
North Dakota,4/1/20,0,0
Ohio,4/1/20,0,0
Oklahoma,4/1/20,8,0
Oregon,4/1/20,0,0
Pennsylvania,4/1/20,12,0
Rhode Island,4/1/20,18,0
South Carolina,4/1/20,4,0
South Dakota,4/1/20,1,0
Tennessee,4/1/20,10,0
Texas,4/1/20,1,0
Utah,4/1/20,0,0
Vermont,4/1/20,24,0
Virginia,4/1/20,7,0
Washington,4/1/20,14,0
West Virginia,4/1/20,1,0
Wisconsin,4/1/20,0,0
Wyoming,4/1/20,3,0
Diamond Princess,4/1/20,49,0
Grand Princess,4/1/20,103,0
American Samoa,4/2/20,0,0
Guam,4/2/20,82,3
Northern Mariana Islands,4/2/20,6,1
Puerto Rico,4/2/20,0,0
Virgin Islands,4/2/20,30,0
Alabama,4/2/20,10,0
Alaska,4/2/20,0,0
Arizona,4/2/20,17,0
Arkansas,4/2/20,1,0
California,4/2/20,359,8
Colorado,4/2/20,260,7
Connecticut,4/2/20,2132,65
Delaware,4/2/20,43,2
District of Columbia,4/2/20,653,12
Florida,4/2/20,95,0
Georgia,4/2/20,3,0
Hawaii,4/2/20,18,0
Idaho,4/2/20,312,3
Illinois,4/2/20,2,0
Indiana,4/2/20,1,0
Iowa,4/2/20,1,0
Kansas,4/2/20,0,0
Kentucky,4/2/20,0,0
Louisiana,4/2/20,61,1
Maine,4/2/20,12,0
Maryland,4/2/20,1,0
Massachusetts,4/2/20,283,3
Michigan,4/2/20,0,0
Minnesota,4/2/20,0,0
Mississippi,4/2/20,14,0
Missouri,4/2/20,6,0
Montana,4/2/20,0,0
Nebraska,4/2/20,6,0
Nevada,4/2/20,0,0
New Hampshire,4/2/20,13,0
New Jersey,4/2/20,50,1
New Mexico,4/2/20,148,4
New York,4/2/20,253,2
North Carolina,4/2/20,13,0
North Dakota,4/2/20,0,0
Ohio,4/2/20,0,0
Oklahoma,4/2/20,9,0
Oregon,4/2/20,0,0
Pennsylvania,4/2/20,18,0
Rhode Island,4/2/20,21,0
South Carolina,4/2/20,6,0
South Dakota,4/2/20,1,0
Tennessee,4/2/20,10,0
Texas,4/2/20,1,0
Utah,4/2/20,0,0
Vermont,4/2/20,26,0
Virginia,4/2/20,10,0
Washington,4/2/20,20,0
West Virginia,4/2/20,1,0
Wisconsin,4/2/20,1,0
Wyoming,4/2/20,3,0
Diamond Princess,4/2/20,49,0
Grand Princess,4/2/20,103,5
American Samoa,4/3/20,0,0
Guam,4/3/20,84,4
Northern Mariana Islands,4/3/20,8,1
Puerto Rico,4/3/20,0,0
Virgin Islands,4/3/20,37,0
Alabama,4/3/20,12,0
Alaska,4/3/20,0,0
Arizona,4/3/20,17,0
Arkansas,4/3/20,1,0
California,4/3/20,443,12
Colorado,4/3/20,294,9
Connecticut,4/3/20,2716,75
Delaware,4/3/20,54,2
District of Columbia,4/3/20,757,15
Florida,4/3/20,110,0
Georgia,4/3/20,3,0
Hawaii,4/3/20,20,0
Idaho,4/3/20,307,3
Illinois,4/3/20,2,0
Indiana,4/3/20,1,0
Iowa,4/3/20,1,0
Kansas,4/3/20,0,0
Kentucky,4/3/20,0,0
Louisiana,4/3/20,72,1
Maine,4/3/20,19,0
Maryland,4/3/20,2,0
Massachusetts,4/3/20,314,6
Michigan,4/3/20,0,0
Minnesota,4/3/20,0,0
Mississippi,4/3/20,14,0
Missouri,4/3/20,6,0
Montana,4/3/20,0,0
Nebraska,4/3/20,6,0
Nevada,4/3/20,0,0
New Hampshire,4/3/20,13,0
New Jersey,4/3/20,72,1
New Mexico,4/3/20,202,7
New York,4/3/20,267,2
North Carolina,4/3/20,14,0
North Dakota,4/3/20,0,0
Ohio,4/3/20,0,0
Oklahoma,4/3/20,14,0
Oregon,4/3/20,0,0
Pennsylvania,4/3/20,19,0
Rhode Island,4/3/20,21,0
South Carolina,4/3/20,6,0
South Dakota,4/3/20,1,0
Tennessee,4/3/20,10,0
Texas,4/3/20,1,0
Utah,4/3/20,0,0
Vermont,4/3/20,32,0
Virginia,4/3/20,8,0
Washington,4/3/20,20,0
West Virginia,4/3/20,1,0
Wisconsin,4/3/20,1,0
Wyoming,4/3/20,4,0
Diamond Princess,4/3/20,49,0
Grand Princess,4/3/20,103,4
American Samoa,4/4/20,0,0
Guam,4/4/20,93,4
Northern Mariana Islands,4/4/20,8,1
Puerto Rico,4/4/20,0,0
Virgin Islands,4/4/20,40,0
Alabama,4/4/20,12,0
Alaska,4/4/20,0,0
Arizona,4/4/20,20,0
Arkansas,4/4/20,1,0
California,4/4/20,443,12
Colorado,4/4/20,320,9
Connecticut,4/4/20,2824,86
Delaware,4/4/20,68,2
District of Columbia,4/4/20,902,21
Florida,4/4/20,116,0
Georgia,4/4/20,5,0
Hawaii,4/4/20,22,0
Idaho,4/4/20,360,3
Illinois,4/4/20,3,0
Indiana,4/4/20,2,0
Iowa,4/4/20,1,0
Kansas,4/4/20,0,0
Kentucky,4/4/20,3,0
Louisiana,4/4/20,65,2
Maine,4/4/20,20,0
Maryland,4/4/20,3,0
Massachusetts,4/4/20,330,6
Michigan,4/4/20,0,0
Minnesota,4/4/20,0,0
Mississippi,4/4/20,16,0
Missouri,4/4/20,10,0
Montana,4/4/20,1,0
Nebraska,4/4/20,8,0
Nevada,4/4/20,0,0
New Hampshire,4/4/20,14,0
New Jersey,4/4/20,98,1
New Mexico,4/4/20,202,7
